frame,0_x [m],0_y [m],0_z [m],1_x [m],1_y [m],1_z [m],2_x [m],2_y [m],2_z [m],3_x [m],3_y [m],3_z [m],4_x [m],4_y [m],4_z [m],5_x [m],5_y [m],5_z [m],6_x [m],6_y [m],6_z [m],7_x [m],7_y [m],7_z [m],8_x [m],8_y [m],8_z [m],9_x [m],9_y [m],9_z [m],10_x [m],10_y [m],10_z [m],11_x [m],11_y [m],11_z [m],12_x [m],12_y [m],12_z [m],13_x [m],13_y [m],13_z [m],14_x [m],14_y [m],14_z [m],15_x [m],15_y [m],15_z [m],16_x [m],16_y [m],16_z [m],17_x [m],17_y [m],17_z [m]
11.0,0.8329416904493898,-0.030259787598845986,0.6243489571743297,0.8323065017413456,-0.08007573055893458,0.6520484434954292,0.8706853653430452,-0.017068026879196906,0.6527766993182447,0.9128510542533632,-0.14779277279180236,0.6411912769861554,0.9930799485156989,-0.15473452501606208,0.6069389799949529,0.7620552184623443,-0.16915691400406072,0.45224930115309897,1.0430445114759244,-0.06267310377665104,0.4253718405846731,0.7035819498930029,-0.018407920679923168,0.20220112546580465,1.1106625154112604,0.003201002187761759,0.17040862466625178,0.8340783007896221,0.18299117217605437,0.31506020575348825,1.0102809279182163,0.14980922111939854,0.32749849298968725,0.8096213405350038,-0.19052457519172866,-0.0569253760783717,0.9889228525359719,-0.07530195178391594,-0.07294590754477803,0.7306568077080311,-0.16104328624637107,-0.491707015422716,0.9899387452588991,-0.06187109824541717,-0.5077821772002875,0.6775620077918594,-0.21899248302444513,-0.9035920318955893,0.948067474850362,-0.15657990817153625,-0.9211487599838648,0.9194235334301598,-0.11555107439269618,0.4412853124585666
12.0,0.8329164104976576,-0.030051471682912393,0.6243602752678398,0.8325331249895871,-0.08070958027580295,0.6521307872705624,0.8710462075890121,-0.01688203042903477,0.6528349387340576,0.9127960129798399,-0.1476261029982212,0.641131936907634,0.9933986045478604,-0.15409337616896723,0.6068868977353944,0.7625238015831818,-0.1692845107683723,0.45170542811768416,1.0434211893624437,-0.06241210185600059,0.4252761072833522,0.7038091142715912,-0.018355905228593608,0.20234266514908417,1.1111415246810485,0.0031960467232552857,0.17018137014907453,0.8340866595861043,0.18311167378918938,0.3150841902279384,1.0110169529738113,0.14829935396584007,0.32749648468136683,0.8099019855500068,-0.19034611605300428,-0.05670385994591898,0.9887087224526673,-0.07499448959222564,-0.07267761347892601,0.7307291553866526,-0.16087867554418653,-0.49170027409196215,0.990250317272922,-0.061671920721808465,-0.5074478455302234,0.6771888082347907,-0.21916943427893326,-0.9044711089796414,0.9482905188483816,-0.15650335387654984,-0.9213701741644862,0.9198222865744724,-0.11543634690052652,0.441132446635896
13.0,0.832896743785715,-0.02983126147499755,0.624370106369679,0.8327768723595597,-0.08137216269779213,0.6522158788699801,0.8714303040124637,-0.016690756121648637,0.6528940546220154,0.9127511986952683,-0.1474564451626674,0.6410724032982457,0.9937406893070138,-0.1534353958084984,0.6068350221501319,0.7630253308712638,-0.16941071037107358,0.4511411824265017,1.043832241615999,-0.0621453625397901,0.4251794851041433,0.7040607183678567,-0.018309165312684724,0.20248796547138567,1.1120906363437677,0.0032315990845709327,0.1699022957645472,0.834117231865121,0.18322567019526695,0.3151096803403184,1.0115169928448031,0.14667312280342518,0.32747907281020594,0.8101949557027657,-0.1901634127883718,-0.056463611514873426,0.9885010009605989,-0.0746864043736541,-0.07238852373915669,0.7308095357231148,-0.16071551511130933,-0.4916952096951553,0.9905747952510863,-0.06146493721077312,-0.5071024713683304,0.676805255790567,-0.21934209137103242,-0.9053854528752256,0.9485161119400737,-0.15642672072302188,-0.9216058219569018,0.9202632745923024,-0.11531777322959477,0.44097614728442974
14.0,0.832884430048437,-0.029600853421995,0.6243778911557122,0.8330368980414309,-0.08205681272181264,0.6523026636730631,0.8718354636160667,-0.01649669815649744,0.6529530416544549,0.9127198731017149,-0.14728640232955367,0.6410137586757707,0.9941048879177502,-0.1527695043177723,0.6067843944929117,0.7635575917040622,-0.16953285444032887,0.4505630924894697,1.0442774854215764,-0.061876749174073056,0.42508363380851466,0.7043374786596778,-0.018269578670207003,0.20263493425605003,1.1131414295061886,0.0032982888511984203,0.16961233340631401,0.8341743480904457,0.18332956189299437,0.31513641194372,1.0119959659149493,0.14505922094914678,0.3274546436647002,0.8104974368053521,-0.1899790868283388,-0.05620523012050649,0.9883052857718073,-0.07438337461176463,-0.07207969081549684,0.7308983489784148,-0.16055726491465674,-0.4916922347005418,0.9909087965351855,-0.06125220861978993,-0.5067504653520245,0.6764166278667937,-0.21950636809023358,-0.9063246450714435,0.9487405083965538,-0.15635151989117244,-0.9218542207475984,0.9207475277953978,-0.11519681546047554,0.4408186957173285
15.0,0.8328812298396918,-0.02936202819333737,0.6243830617100217,0.8333123110299028,-0.08275665167153681,0.6523900692337483,0.8722594295986587,-0.016302353990002294,0.6530108685869234,0.9127052988344937,-0.1471185771311378,0.6409570717842465,0.9944898279683443,-0.15210464708587995,0.6067360487431485,0.7641183019108025,-0.16964833978656663,0.4499778230163871,1.0447566420735546,-0.061610131404819246,0.42499020853521347,0.7046400673372931,-0.018238909339110806,0.20278141812912434,1.1138329904620567,0.0033767435637324047,0.16936501135133636,0.8342622234781544,0.1834198092278321,0.315164068376073,1.012725419149956,0.1436134004800875,0.32743673749815894,0.8108066193785073,-0.18979578431442531,-0.05592944793842169,0.98812720068638,-0.07409100196772372,-0.07175229440351293,0.7309960332868024,-0.16040736115001672,-0.4916917278788437,0.9912489037047219,-0.06103573480164746,-0.5063963541636213,0.6760283017484979,-0.2196582967644062,-0.907277891046547,0.9489599848928147,-0.15627927954930357,-0.9221137878019922,0.9212759622210156,-0.11507495996847779,0.4406623922107847
16.0,0.8328889005118522,-0.0291166378709807,0.62438504935216,0.8336021809839852,-0.08346465789890044,0.6524770191506627,0.8726999029348599,-0.016110185985272002,0.6530664902655452,0.9127106879984646,-0.14695553035409742,0.6409033780945254,0.9948940907372834,-0.15144965944525174,0.6066909939072315,0.7647051348516603,-0.1697546698251666,0.4493920941632138,1.0452693227860632,-0.061349325341860446,0.42490083331758005,0.7049690923152999,-0.018218761030116118,0.20292522690523535,1.114123585990958,0.0034839695925841636,0.16916281953078655,0.8343848708235397,0.18349299861991722,0.3151922763559782,1.013721969333409,0.1423671143327816,0.3274213977296202,0.8111197445478878,-0.18961613818004774,-0.055637142541550944,0.987972311001592,-0.07381470809247258,-0.07140764652761813,0.7311030636813333,-0.1602691574231606,-0.49169402264516276,0.9915917135102255,-0.06081741350058743,-0.5060447278993162,0.6756456857408984,-0.21979411027815274,-0.9082341272619903,0.9491709040135231,-0.15621152364021035,-0.9223828461282619,0.9218493427516218,-0.11495369869546085,0.4405095231993031
17.0,0.8329091723568866,-0.028866592508046147,0.6243832925984932,0.8339055444421783,-0.08417373871867341,0.6525624469672929,0.873154566196703,-0.015922583806554147,0.6531188598795507,0.9127391514316571,-0.14679974004917729,0.6408536606976385,0.995316222806302,-0.15081313406644192,0.6066501966424878,0.7653157425235231,-0.1698495047748134,0.4488126004179679,1.0458150152049333,-0.061098034631579416,0.4248170752410032,0.7053250774741989,-0.01821053306142543,0.20306415879117806,1.1144294002957456,0.0036703759723312464,0.1689544693872431,0.8345460159120939,0.18354590699202192,0.31522060262688895,1.014723702916666,0.14121829939205457,0.3273874294428969,0.8114341494566644,-0.18944273031932848,-0.05532934795238142,0.9878460397662862,-0.07355963349746726,-0.07104719558129041,0.7312199503865734,-0.16014586694391306,-0.49169939608067914,0.9919338859011175,-0.06059900120293334,-0.5057001862367453,0.6752741495718169,-0.21991032081947162,-0.9091821321379997,0.9493697768124556,-0.1561497507532551,-0.9226596308831442,0.92246824725643,-0.11483451059617664,0.4403623288085645
18.0,0.8329437252518835,-0.02861384613682576,0.6243772451690781,0.8342214113650817,-0.08487680291584032,0.6526453099186453,0.8736211073361702,-0.01574182816625731,0.6531669413303084,0.9127936494829372,-0.14665356181997782,0.6408088319111643,0.9957547479590669,-0.15020329293090906,0.6066145644857811,0.7659477783891799,-0.16993070976500196,0.44824593026703285,1.0463930709242997,-0.06085979336595526,0.42474041967548765,0.7057084434516759,-0.01821537980939219,0.20319602617849478,1.1151470428824106,0.00396530781471406,0.168697836504447,0.8347490170313727,0.18357556327445432,0.3152485515035351,1.0154809448842959,0.14007630772274998,0.32732093688182845,0.8117473115053682,-0.1892780543673772,-0.05500726381094897,0.987753586141058,-0.0733305401747148,-0.07067252905222743,0.7313472362961164,-0.16004050664925967,-0.4917080588774351,0.9922721924912988,-0.06038207670872521,-0.5053672839674804,0.6749189548984399,-0.22000379382786164,-0.9101106400923245,0.9495533234343382,-0.156095413376454,-0.9229422963379554,0.9231330324027027,-0.1147188435280966,0.44022297120643117
19.0,0.8329941661434739,-0.028360382312778522,0.624366383950327,0.8345487719735822,-0.08556683306062399,0.6527246023428632,0.8740972431494427,-0.015570056509012355,0.653209721586382,0.9128769450661933,-0.14651919091095256,0.640769715909694,0.996208179259827,-0.14962786592335317,0.6065849299597134,0.7665989196324947,-0.16999640001441846,0.4476984876665274,1.0470026943018698,-0.06063791172781503,0.42467224699943545,0.7061194893023962,-0.018234174569846624,0.20331868178378698,1.1161973196177712,0.004331882239772433,0.16841745595207186,0.8349967900373605,0.1835793059114745,0.3152755634603472,1.0160340338016867,0.13899758114179386,0.32723632228729777,0.8120568907453669,-0.18912447960683565,-0.05467226230479844,0.9876998470957097,-0.07313171960880689,-0.07028537471427035,0.7314854935661281,-0.15995584413827824,-0.4917201464338256,0.9926035638103328,-0.06016800820226939,-0.5050504764771996,0.674585186767636,-0.2200718156955165,-0.9110084576724813,0.94971853083399,-0.1560498978163726,-0.9232289234231017,0.9238438017645093,-0.11460809684469295,0.4400935042380986
20.0,0.8330620076922337,-0.02810819928684297,0.6243502168234315,0.834886603846728,-0.086236956869325,0.6527993685806645,0.8745807421490901,-0.015409231184217949,0.6532462228935978,0.9129915597173338,-0.14639862668931306,0.6407370326765693,0.9966750312021319,-0.14909397797265678,0.6065620358160538,0.7672668885519555,-0.17004498228365234,0.44717641631332794,1.0476429328530454,-0.06043542523035824,0.42461381120474484,0.7065583753394536,-0.01826747864778792,0.20343004488438873,1.1171044062664073,0.004686680821300933,0.16818955487341056,0.8352917403410064,0.18355483535982375,0.3153010148842258,1.0166649924718254,0.13815682279427766,0.32716808387645685,0.812360769777713,-0.18898421649958203,-0.05432589254020544,0.9876893436280153,-0.07296690775003371,-0.06988760008621182,0.7316353192721402,-0.15989434825403456,-0.49173571130823845,0.992925134701179,-0.059957924546792433,-0.5047540657675745,0.6742776868738629,-0.22011215387832608,-0.9118645807655335,0.949862706668531,-0.15601450506299339,-0.9235175278688023,0.9246003768264046,-0.1145036049390662,0.43997584478962504
21.0,0.8331486483800954,-0.02785929490379703,0.6243282902691172,0.8352338792392496,-0.08688051686069094,0.6528687151922057,0.8750694465792659,-0.015261110616398742,0.653275514709859,0.9131397333328434,-0.14629364008118304,0.640711383555473,0.9971538318143179,-0.14860804652631898,0.6065465216585375,0.7679494728189201,-0.1700751918602983,0.44668552766689257,1.0483126694855383,-0.060255048353864755,0.4245662207406307,0.7070251074607116,-0.018315516399845525,0.20352812738756934,1.117523051688979,0.004970361568820496,0.16806791647594935,0.8356357030693128,0.18350026065324304,0.3153242190936233,1.0175764201791462,0.1376818565213706,0.3271395348830314,0.8126570905439937,-0.18885928431969004,-0.053969882073988715,0.9877261526228305,-0.07283920841948291,-0.0694812099801356,0.7317973300946187,-0.1598581440863676,-0.49175471721390934,0.9932342872467539,-0.0597526914623082,-0.5044821476198653,0.674000989443866,-0.22012310820328432,-0.9126683118290567,0.9499835284934139,-0.15599043286216757,-0.9238060689586252,0.925402271439697,-0.11440662196788413,0.43987174629548326
22.0,0.8332553543611863,-0.027615651329420638,0.6243001966608193,0.8355895725745154,-0.08749113757713109,0.652931822329943,0.8755612933210938,-0.015127223932200094,0.6532967252364907,0.9133233882104881,-0.14620574447946935,0.6406932386574631,0.9976431346058957,-0.1481756909698288,0.6065389121658556,0.7686445443446197,-0.17008612440118825,0.44623123361683936,1.0490106168131847,-0.06009913331480112,0.42453042191475593,0.7075195232491235,-0.01837815684591897,0.20361105946388808,1.1176224320351082,0.005198296801804543,0.16803059315074342,0.8360298925225285,0.18341413920600377,0.3153444287029465,1.0186579201612722,0.13753356623072222,0.3271406724979286,0.8129442874397099,-0.18875148133435815,-0.05360613537157381,0.9878138453888579,-0.07275102649567652,-0.06906834198841756,0.7319721560190339,-0.15984897309571322,-0.4917770347099485,0.9935286906369023,-0.05955289316738119,-0.5042385605004855,0.6737592605529258,-0.22010355231144202,-0.9134093760533712,0.9500790874613753,-0.15597875924006416,-0.9240924589106086,0.9262486702401537,-0.11431830796510696,0.43978277477083116
23.0,0.833383243309884,-0.027379219713768995,0.6242655811607616,0.8359526680645685,-0.0880627896675343,0.6529879541171772,0.8760543334506685,-0.015008849444793585,0.6533090524212167,0.9135440979448766,-0.14613617059016548,0.6406829263520002,0.9981415302373751,-0.14780165540256146,0.6065396071108017,0.7693500765213462,-0.1700772620342549,0.4458184846231738,1.0497353137604999,-0.05996963462336825,0.4245071851259625,0.7080412801178166,-0.018454902345611403,0.2036771144699352,1.1178951901140433,0.0054398114064337574,0.16800557961799736,0.836474861896851,0.18329550914183163,0.315360839386172,1.0196028624023465,0.13756317744386842,0.32713846119918827,0.8132211162330053,-0.18866235794398334,-0.053236729008868416,0.9879554338131027,-0.07270401208952076,-0.0686512597885873,0.7321604330579782,-0.1598681589730051,-0.4918024387121314,0.9938063374243634,-0.05935881997589857,-0.5040268368031927,0.6735562416435001,-0.22005296434815444,-0.914078035339203,0.9501479258040951,-0.15598042770246884,-0.9243745728981272,0.9271384114789031,-0.1142397165312724,0.43971028770846127
24.0,0.8335332704894525,-0.027151904901852486,0.6242241481366908,0.8363221674048514,-0.08858985016341651,0.6530364678950416,0.8765467502302511,-0.014906997331844736,0.6533117743124396,0.913803061654071,-0.146085845625887,0.6406806250397808,0.9986476577954864,-0.14748974595877343,0.6065488733435354,0.7700641596278464,-0.17004849321020776,0.44545171407712925,1.0504851246385152,-0.05986807999609063,0.4244970941538765,0.7085898457483769,-0.018544884703615053,0.2037247328827154,1.118604849638133,0.005749751453995305,0.16794704299105517,0.8369704740730056,0.18314391356026963,0.31537259506677606,1.0202454646153873,0.13768231606569442,0.3271083204750279,0.8134866783314713,-0.18859319315136067,-0.052863903492104264,0.9881533249616434,-0.07269901675220128,-0.06823234417846659,0.7323627950258389,-0.15991657975563633,-0.4918306079129934,0.9940655756625164,-0.05917046224063427,-0.5038501570108347,0.6733951979740267,-0.21997144620211018,-0.9146651989575959,0.9501890674682252,-0.1559962343072159,-0.9246502597192141,0.9280699746537487,-0.11417178425760659,0.4396554161345292
25.0,0.8337062172310188,-0.02693555030634985,0.6241756670211352,0.8366970974873698,-0.08906715832223028,0.6530768222155867,0.8770368753340537,-0.014822396773075203,0.6533042586502814,0.914101083929494,-0.14605537719121864,0.640686357371242,0.9991602155563123,-0.14724278361980592,0.6065668388762369,0.7707850142164941,-0.17000012589047842,0.44513478954197533,1.0512582408380076,-0.05979554809171562,0.4245005386777709,0.7091644910445547,-0.01864686892844126,0.20375254496759107,1.1194905066445966,0.0061244560698652546,0.16787891854285913,0.8375158840880047,0.18295941628840037,0.3153787945331349,1.0207409807927215,0.13795696157904738,0.32705359573623977,0.8137404400064426,-0.18854497468372713,-0.05249005163017719,0.9884092848313347,-0.07273606258152153,-0.06781408178990607,0.7325798644203149,-0.15999464661604815,-0.4918611261646691,0.9943051364686198,-0.05898751092787508,-0.5037113073416017,0.6732788726737756,-0.21985973079826684,-0.9151625297509745,0.9502020413791429,-0.15602681678085728,-0.9249173531186604,0.9290414732570582,-0.11411532201536113,0.4396190500669341
26.0,0.833902681976282,-0.026731923059561465,0.6241199775399828,0.8370765180724695,-0.08949006646043749,0.6531085834751059,0.8775232031332185,-0.014755487739010247,0.653285971586789,0.914438560811281,-0.14604504213484984,0.6406999870378959,0.9996779711205777,-0.14706257320566404,0.6065934891734821,0.7715110023298574,-0.16993289376130463,0.44487097143615195,1.0520526852487642,-0.05975265343299768,0.424517710141194,0.7097642857937736,-0.01875926472330979,0.20375939190422357,1.1200589786036093,0.0065234145838916685,0.16786038239121817,0.8381095337132487,0.18274260880963714,0.3153784994499733,1.021387731104912,0.13852336987300082,0.3269942660067755,0.8139822462566664,-0.18851838304069027,-0.05211770345712487,0.9887244118223022,-0.07281432489865994,-0.06739905146747112,0.7328122424890705,-0.16010228962941778,-0.4918934858403841,0.9945241566132533,-0.058809364993374975,-0.5036126414203899,0.6732094470193956,-0.2197191771638331,-0.9155625447365553,0.9501868969158336,-0.156072645821298,-0.9251736837618648,0.930050652879929,-0.11407100821003825,0.4396018275664105
